Time (s),EEG Fpz-Cz_Original,EEG Fpz-Cz_Filtered,EEG Pz-Oz_Original,EEG Pz-Oz_Filtered,EOG horizontal_Original,EOG horizontal_Filtered,Resp oro-nasal_Original,Resp oro-nasal_Filtered,EMG submental_Original,EMG submental_Filtered,Temp rectal_Original,Temp rectal_Filtered,Event marker_Original,Event marker_Filtered
6.34,-44.68278388278387,-44.68278388278387,-10.720879120879108,-10.720879120879108,51.49719169719175,51.49719169719175,706047518.5155609,706047518.5155609,3.345585023828209,3.345585023828209,37255143.70554875,37255143.70554875,897557391.1345676,897557391.1345676
6.35,-42.43223443223443,-42.43223443223443,-8.897435897435885,-8.897435897435885,52.48278388278393,52.48278388278393,710131499.7347094,710131499.7347094,3.347215224540208,3.347215224540208,37255375.215950884,37255375.215950884,897933862.1618129,897933862.1618129
6.36,-43.08864468864469,-43.08864468864469,-8.993406593406581,-8.993406593406581,41.1484737484738,41.1484737484738,713791137.9572573,713791137.9572573,3.3489180946396266,3.3489180946396266,37255598.63588541,37255598.63588541,898318467.6590797,898318467.6590797
6.37,-41.02564102564103,-41.02564102564103,-15.807326007325996,-15.807326007325996,32.77094017094022,32.77094017094022,717024495.8054234,717024495.8054234,3.3506925574619886,3.3506925574619886,37255813.74600427,37255813.74600427,898710969.4619155,898710969.4619155
6.38,-38.86886446886446,-38.86886446886446,-15.615384615384604,-15.615384615384604,28.828571428571482,28.828571428571482,719829868.4145398,719829868.4145398,3.3525374951899667,3.3525374951899667,37256020.3292447,37256020.3292447,899111126.0313363,899111126.0313363
6.39,-44.02637362637362,-44.02637362637362,-12.736263736263723,-12.736263736263723,6.159951159951213,6.159951159951213,722205784.391519,722205784.391519,3.3544517497772097,3.3544517497772097,37256218.17101516,37256218.17101516,899518692.6159533,899518692.6159533
6.4,-53.028571428571425,-53.028571428571425,-13.504029304029292,-13.504029304029292,14.537484737484789,14.537484737484789,724151006.6413513,724151006.6413513,3.35643412389788,3.35643412389788,37256407.059381224,37256407.059381224,899933421.415402,899933421.415402
6.41,-45.24542124542125,-45.24542124542125,-15.615384615384604,-15.615384615384604,18.47985347985353,18.47985347985353,725664533.061266,725664533.061266,3.3584833819210935,3.3584833819210935,37256586.78525183,37256586.78525183,900355061.7449512,900355061.7449512
6.42,-95.32014652014652,-95.32014652014652,-12.736263736263723,-12.736263736263723,-14.044688644688593,-14.044688644688593,726745597.1022278,726745597.1022278,3.360598250909405,3.360598250909405,37256757.1425654,37256757.1425654,900783360.2011889,900783360.2011889
6.43,-95.88278388278388,-95.88278388278388,-16.767032967032957,-16.767032967032957,-9.609523809523756,-9.609523809523756,727393668.197548,727393668.197548,3.3627774216404256,3.3627774216404256,37256917.92847556,37256917.92847556,901218060.8286504,901218060.8286504
6.44,-95.22637362637363,-95.22637362637363,-16.19120879120878,-16.19120879120878,-20.943833943833894,-20.943833943833894,727608452.0584301,727608452.0584301,3.3650195496507505,3.3650195496507505,37257068.943536915,37257068.943536915,901658905.2872801,901658905.2872801
6.45,-93.35091575091573,-93.35091575091573,-16.95897435897435,-16.95897435897435,-33.756532356532304,-33.756532356532304,727389890.8363847,727389890.8363847,3.36732325630122,3.36732325630122,37257209.99188979,37257209.99188979,902105633.0206109,902105633.0206109
6.46,-91.75677655677656,-91.75677655677656,-16.479120879120867,-16.479120879120867,-52.975579975579926,-52.975579975579926,726738163.1524893,726738163.1524893,3.3696871298626485,3.3696871298626485,37257340.88144462,37257340.88144462,902557981.424536,902557981.424536
6.47,-89.22490842490842,-89.22490842490842,-12.83223443223442,-12.83223443223442,-90.92087912087906,-90.92087912087906,725653683.9935672,725653683.9935672,3.372109726621076,3.372109726621076,37257461.424065396,37257461.424065396,903015686.0165648,903015686.0165648
6.48,-86.31794871794872,-86.31794871794872,-11.008791208791196,-11.008791208791196,-84.51452991452987,-84.51452991452987,724137104.4754252,724137104.4754252,3.3745895720015953,3.3745895720015953,37257571.43575182,37257571.43575182,903478480.6054364,903478480.6054364
6.49,-82.0981684981685,-82.0981684981685,-9.857142857142845,-9.857142857142845,-69.73064713064709,-69.73064713064709,722189311.4733667,722189311.4733667,3.3771251617097997,3.3771251617097997,37257670.73682069,37257670.73682069,903946097.4609803,903946097.4609803
6.5,-76.47179487179487,-76.47179487179487,-13.120146520146507,-13.120146520146507,-105.70476190476185,-105.70476190476185,719811427.1202747,719811427.1202747,3.3797149628899144,3.3797149628899144,37257759.152085416,37257759.152085416,904418267.4841081,904418267.4841081
6.51,-68.03223443223442,-68.03223443223442,-15.23150183150182,-15.23150183150182,-104.22637362637356,-104.22637362637356,717004808.1726284,717004808.1726284,3.3823574152986065,3.3823574152986065,37257836.51103457,37257836.51103457,904894720.3768127,904894720.3768127
6.52,-56.77948717948718,-56.77948717948718,-15.135531135531124,-15.135531135531124,-119.01025641025635,-119.01025641025635,713771045.244903,713771045.244903,3.3850509324935185,3.3850509324935185,37257902.64800811,37257902.64800811,905375184.8120698,905375184.8120698
6.53,-53.403663003663,-53.403663003663,-17.438827838827823,-17.438827838827823,-110.13992673992668,-110.13992673992668,710111961.9128561,710111961.9128561,3.3877939030355293,3.3877939030355293,37257957.4023722,37257957.4023722,905859388.6035184,905859388.6035184
6.54,-44.4014652014652,-44.4014652014652,-16.383150183150168,-16.383150183150168,-108.16874236874233,-108.16874236874233,706029613.6863062,706029613.6863062,3.390584691703736,3.390584691703736,37258000.618691586,37258000.618691586,906347058.8748186,906347058.8748186
6.55,-32.867399267399264,-32.867399267399264,-13.695970695970685,-13.695970695970685,-108.66153846153841,-108.66153846153841,701526286.8520541,701526286.8520541,3.393421640722197,3.393421640722197,37258032.14690035,37258032.14690035,906837922.2285492,906837922.2285492
6.56,-30.147985347985344,-30.147985347985344,-11.20073260073259,-11.20073260073259,-98.31282051282047,-98.31282051282047,696604497.1876942,696604497.1876942,3.3963030709973707,3.3963030709973707,37258051.84246953,37258051.84246953,907331704.9145687,907331704.9145687
6.57,-28.366300366300365,-28.366300366300365,-9.089377289377278,-9.089377289377278,-114.57509157509152,-114.57509157509152,691266988.5471169,691266988.5471169,3.3992272833652946,3.3992272833652946,37258059.566572815,37258059.566572815,907828132.997694,907828132.997694
6.58,-27.241025641025637,-27.241025641025637,-7.9377289377289255,-7.9377289377289255,-98.80561660561655,-98.80561660561655,685516731.3185896,685516731.3185896,3.4021925598474803,3.4021925598474803,37258055.186249144,37258055.186249144,908326932.5246093,908326932.5246093
6.59,-25.74065934065934,-25.74065934065934,-8.417582417582404,-8.417582417582404,-111.12551892551886,-111.12551892551886,679356920.756364,679356920.756364,3.4051971649144637,3.4051971649144637,37258038.57456271,37258038.57456271,908827829.6898885,908827829.6898885
6.6,-19.551648351648353,-19.551648351648353,-8.897435897435885,-8.897435897435885,-111.12551892551886,-111.12551892551886,672790975.1868399,672790975.1868399,3.4082393467560825,3.4082393467560825,37258009.61075963,37258009.61075963,909330551.0010201,909330551.0010201
6.61,-21.052014652014652,-21.052014652014652,-10.24102564102563,-10.24102564102563,-98.80561660561655,-98.80561660561655,665822534.090373,665822534.090373,3.4113173385573794,3.4113173385573794,37257968.18042173,37257968.18042173,909834823.4423379,909834823.4423379
6.62,-21.333333333333332,-21.333333333333332,-5.92234432234431,-5.92234432234431,-91.41367521367516,-91.41367521367516,658455456.0598943,658455456.0598943,3.414429359779155,3.414429359779155,37257914.1756168,37257914.1756168,910340374.6377412,910340374.6377412
6.63,-21.989743589743586,-21.989743589743586,-2.7553113553113433,-2.7553113553113433,-116.5462759462759,-116.5462759462759,650693816.637569,650693816.637569,3.4175736174421507,3.4175736174421507,37257847.49504527,37257847.49504527,910846933.0121125,910846933.0121125
6.64,-14.581684981684981,-14.581684981684981,-4.866666666666654,-4.866666666666654,-93.87765567765562,-93.87765567765562,642541906.030803,642541906.030803,3.420748307413862,3.420748307413862,37257768.04418336,37257768.04418336,911354227.9513202,911354227.9513202
6.65,-10.080586080586079,-10.080586080586079,-5.058608058608046,-5.058608058608046,-110.13992673992668,-110.13992673992668,634004226.7089548,634004226.7089548,3.423951615696924,3.423951615696924,37257675.73542251,37257675.73542251,911861989.9607145,911861989.9607145
6.66,-7.2673992673992664,-7.2673992673992664,-6.3062271062270945,-6.3062271062270945,-99.29841269841265,-99.29841269841265,625085490.8821925,625085490.8821925,3.427181719718105,3.427181719718105,37257570.48820435,37257570.48820435,912369950.8220121,912369950.8220121
6.67,-2.10989010989011,-2.10989010989011,-3.427106227106215,-3.427106227106215,-86.97851037851034,-86.97851037851034,615790617.8639928,615790617.8639928,3.430436789616911,3.430436789616911,37257452.22915229,37257452.22915229,912877843.748476,912877843.748476
6.68,7.736263736263736,7.736263736263736,-2.7553113553113433,-2.7553113553113433,-89.93528693528688,-89.93528693528688,606124731.3188477,606124731.3188477,3.433714989532748,3.433714989532748,37257320.892198,37257320.892198,913385403.5382949,913385403.5382949
6.69,12.331135531135532,12.331135531135532,-6.018315018315006,-6.018315018315006,-89.93528693528688,-89.93528693528688,596093156.3968031,596093156.3968031,3.4370144788897163,3.4370144788897163,37257176.41870429,37257176.41870429,913892366.7260648,913892366.7260648
6.7,28.741391941391942,28.741391941391942,-6.402197802197789,-6.402197802197789,-98.80561660561655,-98.80561660561655,585701416.756521,585701416.756521,3.4403334136779944,3.4403334136779944,37257018.757582776,37257018.757582776,914398471.7322922,914398471.7322922
6.71,-8.673992673992673,-8.673992673992673,-4.0029304029303905,-4.0029304029303905,-100.77680097680093,-100.77680097680093,574955231.4786177,574955231.4786177,3.443669947730892,3.443669947730892,37256847.86540729,37256847.86540729,914903459.0108132,914903459.0108132
6.72,8.861538461538462,8.861538461538462,-2.8512820512820394,-2.8512820512820394,-109.6471306471306,-109.6471306471306,563860511.8710871,563860511.8710871,3.447022233996536,3.447022233996536,37256663.706522204,37256663.706522204,915407071.1940569,915407071.1940569
6.73,9.986813186813187,9.986813186813187,-5.92234432234431,-5.92234432234431,-120.48864468864464,-120.48864468864464,552423358.1686845,552423358.1686845,3.4503884258032933,3.4503884258032933,37256466.253146075,37256466.253146075,915909053.2360586,915909053.2360586
6.74,10.924542124542125,10.924542124542125,-6.3062271062270945,-6.3062271062270945,-106.69035409035403,-106.69035409035403,540650056.1281943,540650056.1281943,3.453766678117928,3.453766678117928,37256255.485469684,37256255.485469684,916409152.5531422,916409152.5531422
6.75,19.176556776556776,19.176556776556776,-5.1545787545787425,-5.1545787545787425,-111.61831501831497,-111.61831501831497,528547073.52157676,528547073.52157676,3.4571551487955907,3.4571551487955907,37256031.391749576,37256031.391749576,916907119.1621912,916907119.1621912
6.76,18.895238095238092,18.895238095238092,-2.179487179487167,-2.179487179487167,-106.19755799755795,-106.19755799755795,516121056.5290297,516121056.5290297,3.4605519998206966,3.4605519998206966,37255793.9683956,37255793.9683956,917402705.8164262,917402705.8164262
6.77,15.800732600732601,15.800732600732601,-1.5076923076922955,-1.5076923076922955,-114.57509157509152,-114.57509157509152,503378826.03406763,503378826.03406763,3.46395539853776,3.46395539853776,37255543.22005345,37255543.22005345,917895668.1386247,917895668.1386247
6.78,20.489377289377288,20.489377289377288,-1.5076923076922955,-1.5076923076922955,-127.88058608058603,-127.88058608058603,490327373.82276434,490327373.82276434,3.4673635188713128,3.4673635188713128,37255279.15968142,37255279.15968142,918385764.7516834,918385764.7516834
6.79,23.67765567765568,23.67765567765568,-1.3157509157509035,-1.3157509157509035,-110.13992673992668,-110.13992673992668,476973858.689369,476973858.689369,3.4707745425339933,3.4707745425339933,37255001.80862149,37255001.80862149,918872757.4064869,918872757.4064869
6.8,20.208058608058607,20.208058608058607,3.0989010989011114,3.0989010989011114,-110.63272283272279,-110.63272283272279,463325602.4505452,463325602.4505452,3.4741866602219402,3.4741866602219402,37254711.196664885,37254711.196664885,919356411.1069741,919356411.1069741
6.81,19.73919413919414,19.73919413919414,2.5230769230769354,2.5230769230769354,-129.8517704517704,-129.8517704517704,449390085.87053776,449390085.87053776,3.4775980727966243,3.4775980727966243,37254407.36211119,37254407.36211119,919836494.2323742,919836494.2323742
6.82,13.08131868131868,13.08131868131868,8.281318681318695,8.281318681318695,-124.43101343101337,-124.43101343101337,435174944.49962264,435174944.49962264,3.4810069924522744,3.4810069924522744,37254090.35182225,37254090.35182225,920312778.6565132,920312778.6565132
6.83,24.615384615384617,24.615384615384617,11.832234432234445,11.832234432234445,-104.71916971916967,-104.71916971916967,420687964.42823607,420687964.42823607,3.484411643868076,3.484411643868076,37253760.2212693,37253760.2212693,920785039.8641537,920785039.8641537
6.84,23.3025641025641,23.3025641025641,10.872527472527485,10.872527472527485,-107.67594627594622,-107.67594627594622,405937077.95922893,405937077.95922893,3.4878102653443133,3.4878102653443133,37253417.03457433,37253417.03457433,921253057.0642979,921253057.0642979
6.85,25.08424908424908,25.08424908424908,6.553846153846166,6.553846153846166,-103.24078144078138,-103.24078144078138,390930359.2007364,390930359.2007364,3.4912011099216778,3.4912011099216778,37253060.86454522,37253060.86454522,921716613.3003953,921716613.3003953
6.86,24.99047619047619,24.99047619047619,0.891575091575104,0.891575091575104,-109.6471306471306,-109.6471306471306,375676019.58219355,375676019.58219355,3.494582446482944,3.494582446482944,37252691.79270428,37252691.79270428,922175495.5574048,922175495.5574048
6.87,36.52454212454212,36.52454212454212,-0.4520146520146397,-0.4520146520146397,-89.93528693528688,-89.93528693528688,360182403.296068,360182403.296068,3.497952560836283,3.497952560836283,37252309.90931057,37252309.90931057,922629494.8656629,922629494.8656629
6.88,32.21098901098901,32.21098901098901,-0.5479853479853357,-0.5479853479853357,-109.15433455433451,-109.15433455433451,344457982.66792727,344457982.66792727,3.5013097567794462,3.5013097567794462,37251915.31337592,37251915.31337592,923078406.4014987,923078406.4014987
6.89,33.523809523809526,33.523809523809526,-1.4117216117215996,-1.4117216117215996,-101.26959706959703,-101.26959706959703,328511353.4574846,328511353.4574846,3.504652357144112,3.504652357144112,37251508.112674095,37251508.112674095,923522029.5845598,923522029.5845598
6.9,34.18021978021977,34.18021978021977,1.0835164835164957,1.0835164835164957,-91.41367521367516,-91.41367521367516,312351230.0933181,312351230.0933181,3.507978704819693,3.507978704819693,37251088.423743606,37251088.423743606,923960168.1717973,923960168.1717973
6.91,36.618315018315016,36.618315018315016,1.8512820512820636,1.8512820512820636,-99.29841269841265,-99.29841269841265,295986440.8439783,295986440.8439783,3.511287163755927,3.511287163755927,37250656.37188383,37250656.37188383,924392630.3480757,924392630.3480757
6.92,30.71062271062271,30.71062271062271,3.866666666666679,3.866666666666679,-108.66153846153841,-108.66153846153841,279425922.9282465,279425922.9282465,3.5145761199435976,3.5145761199435976,37250212.09114436,37250212.09114436,924819228.8133643,924819228.8133643
6.93,25.178021978021977,25.178021978021977,1.0835164835164957,1.0835164835164957,-93.38485958485954,-93.38485958485954,262678717.56732744,262678717.56732744,3.5178439823727286,3.5178439823727286,37249755.72430788,37249755.72430788,925239780.8664769,925239780.8664769
6.94,31.648351648351646,31.648351648351646,0.2197802197802321,0.2197802197802321,-81.06495726495721,-81.06495726495721,245753964.9817975,245753964.9817975,3.5210891839676504,3.5210891839676504,37249287.4228659,37249287.4228659,925654108.4853269,925654108.4853269
6.95,31.08571428571429,31.08571428571429,4.922344322344335,4.922344322344335,-98.31282051282047,-98.31282051282047,228660899.3361525,228660899.3361525,3.5243101824983656,3.5243101824983656,37248807.34698797,37248807.34698797,926062038.4036641,926062038.4036641
6.96,34.18021978021977,34.18021978021977,-2.179487179487167,-2.179487179487167,-97.82002442002437,-97.82002442002437,211408843.6338335,211408843.6338335,3.527505461467596,3.527505461467596,37248315.66548416,37248315.66548416,926463402.1842752,926463402.1842752
6.97,34.555311355311346,34.555311355311346,-3.043223443223431,-3.043223443223431,-76.62979242979239,-76.62979242979239,194007204.56562507,194007204.56562507,3.5306735309730146,3.5306735309730146,37247812.55576035,37247812.55576035,926858036.2886112,926858036.2886112
6.98,28.64761904761905,28.64761904761905,1.4673992673992795,1.4673992673992795,-95.84884004884,-95.84884004884,176465467.31435388,176465467.31435388,3.533812928544108,3.533812928544108,37247298.203766994,37247298.203766994,927245782.142826,927245782.142826
6.99,12.893772893772892,12.893772893772892,1.2754578754578876,1.2754578754578876,-82.0505494505494,-82.0505494505494,158793190.31883037,158793190.31883037,3.5369222199531736,3.5369222199531736,37246772.8039408,37246772.8039408,927626486.2002107,927626486.2002107
7.0,19.551648351648353,19.551648351648353,-3.715018315018303,-3.715018315018303,-78.10818070818065,-78.10818070818065,140999999.99999988,140999999.99999988,3.5399999999999965,3.5399999999999965,37246236.55913975,37246236.55913975,928000000.0000001,928000000.0000001
7.01,-8.767765567765569,-8.767765567765569,-4.48278388278387,-4.48278388278387,-114.08229548229544,-114.08229548229544,123095585.45228992,123095585.45228992,3.543044893269743,3.543044893269743,37245689.6805712,37245689.6805712,928366180.2225373,928366180.2225373
7.02,-8.861538461538462,-8.861538461538462,-4.290842490842478,-4.290842490842478,-94.86324786324782,-94.86324786324782,105089693.10315232,105089693.10315232,3.546055554863601,3.546055554863601,37245132.387712836,37245132.387712836,928724888.7407968,928724888.7407968
7.03,-8.392673992673993,-8.392673992673993,-2.9472527472527346,-2.9472527472527346,-134.77973137973134,-134.77973137973134,86992121.34381853,86992121.34381853,3.5490306711018773,3.5490306711018773,37244564.908227354,37244564.908227354,929075992.668242,929075992.668242
7.04,-7.361172161172161,-7.361172161172161,-4.578754578754567,-4.578754578754567,-145.62124542124536,-145.62124542124536,68812715.13430125,68812715.13430125,3.551968960199046,3.551968960199046,37243987.47786979,37243987.47786979,929419364.4030215,929419364.4030215
7.05,-5.204395604395605,-5.204395604395605,1.2754578754578876,1.2754578754578876,-149.56361416361412,-149.56361416361412,50561360.58568014,50561360.58568014,3.5548691729104878,3.5548691729104878,37243400.340388365,37243400.340388365,929754881.6685016,929754881.6685016
7.06,-3.328937728937729,-3.328937728937729,2.1391941391941516,2.1391941391941516,-160.40512820512814,-160.40512820512814,32247979.522729773,32247979.522729773,3.557730093150553,3.557730093150553,37242803.74741858,37242803.74741858,930082427.5501256,930082427.5501256
7.07,0.42197802197802176,0.42197802197802176,1.9472527472527599,1.9472527472527599,-165.3330891330891,-165.3330891330891,13882524.029945765,13882524.029945765,3.5605505385816634,3.5605505385816634,37242197.95837035,37242197.95837035,930401890.5286154,930401890.5286154
7.08,7.5487179487179485,7.5487179487179485,0.9875457875457997,0.9875457875457997,-167.30427350427343,-167.30427350427343,-4525029.015956695,-4525029.015956695,3.563329361174171,3.563329361174171,37241583.2403087,37241583.2403087,930713164.5095065,930713164.5095065
7.09,25.08424908424908,25.08424908424908,0.411721611721624,0.411721611721624,-175.18901098901094,-175.18901098901094,-22964683.42400594,-22964683.42400594,3.5660654477367437,3.5660654477367437,37240959.86782775,37240959.86782775,931016148.8490382,931016148.8490382
7.1,36.14945054945055,36.14945054945055,2.1391941391941516,2.1391941391941516,-167.30427350427343,-167.30427350427343,-41426429.17431543,-41426429.17431543,3.5687577204170116,3.5687577204170116,37240328.12291817,37240328.12291817,931310748.3763952,931310748.3763952
7.11,37.83736263736263,37.83736263736263,0.2197802197802321,0.2197802197802321,-168.78266178266173,-168.78266178266173,-59900247.907730855,-59900247.907730855,3.5714051371723423,3.5714051371723423,37239688.294828035,37239688.294828035,931596873.4123224,931596873.4123224
7.12,32.96117216117216,32.96117216117216,2.6190476190476315,2.6190476190476315,-161.88351648351644,-161.88351648351644,-78376118.41670352,-78376118.41670352,3.574006692210505,3.574006692210505,37239040.67991741,37239040.67991741,931874439.7841253,931874439.7841253
7.13,31.460805860805856,31.460805860805856,-2.7553113553113433,-2.7553113553113433,-173.21782661782657,-173.21782661782657,-96844022.13431275,-96844022.13431275,3.576561416400144,3.576561416400144,37238385.58150623,37238385.58150623,932143368.8370754,932143368.8370754
7.14,16.36336996336996,16.36336996336996,-0.9318681318681197,-0.9318681318681197,-173.21782661782657,-173.21782661782657,-115293948.61836915,-115293948.61836915,3.5790683776508927,3.5790683776508927,37237723.30971649,37237723.30971649,932403587.4422342,932403587.4422342
7.15,12.61245421245421,12.61245421245421,-3.9069597069596944,-3.9069597069596944,-170.26105006105,-170.26105006105,-133715901.02752686,-133715901.02752686,3.5815266812630497,3.5815266812630497,37237054.18130759,37237054.18130759,932655028.0007285,932655028.0007285
7.16,10.924542124542125,10.924542124542125,-4.48278388278387,-4.48278388278387,-158.4339438339438,-158.4339438339438,-152099901.58635092,-152099901.58635092,3.5839354702467814,3.5839354702467814,37236378.519505836,37236378.519505836,932897628.4444921,932897628.4444921
7.17,11.018315018315018,11.018315018315018,-1.6036630036629915,-1.6036630036629915,-136.25811965811963,-136.25811965811963,-170435997.03628418,-170435997.03628418,3.5862939256107533,3.5862939256107533,37235696.653828256,37235696.653828256,933131332.2335092,933131332.2335092
7.18,20.114285714285714,20.114285714285714,-1.2197802197802075,-1.2197802197802075,-139.70769230769227,-139.70769230769227,-188714264.0694765,-188714264.0694765,3.5886012666202247,3.5886012666202247,37235008.91989981,37235008.91989981,933356088.3495793,933356088.3495793
7.19,20.583150183150185,20.583150183150185,1.6593406593406714,1.6593406593406714,-114.57509157509152,-114.57509157509152,-206924814.74244836,-206924814.74244836,3.5908567510245906,3.5908567510245906,37234315.659265354,37234315.659265354,933571851.286652,933571851.286652
7.2,44.02637362637362,44.02637362637362,0.027838827838840115,0.027838827838840115,-105.70476190476185,-105.70476190476185,-225057801.8665717,-225057801.8665717,3.5930596752544135,3.5930596752544135,37233617.219195835,37233617.219195835,933778581.0377403,933778581.0377403
7.21,54.997802197802194,54.997802197802194,-1.4117216117215996,-1.4117216117215996,-127.88058608058603,-127.88058608058603,-243103424.372375,-243103424.372375,3.5952093745879927,3.5952093745879927,37232913.95248858,37232913.95248858,933976243.0784764,933976243.0784764
7.22,70.37655677655678,70.37655677655678,-3.331135531135519,-3.331135531135519,-106.69035409035403,-106.69035409035403,-261051932.64468575,-261051932.64468575,3.5973052232875973,3.5973052232875973,37232206.21726257,37232206.21726257,934164808.3473278,934164808.3473278
7.23,103.1032967032967,103.1032967032967,-1.4117216117215996,-1.4117216117215996,-93.87765567765562,-93.87765567765562,-278893633.8256528,-278893633.8256528,3.5993466347054195,3.5993466347054195,37231494.376748025,37231494.376748025,934344253.2225229,934344253.2225229
7.24,107.88571428571427,107.88571428571427,-1.1238095238095116,-1.1238095238095116,-95.84884004884,-95.84884004884,-296618897.0827043,-296618897.0827043,3.6013330613594117,3.6013330613594117,37230778.79907107,37230778.79907107,934514559.4957291,934514559.4957291
7.25,140.51868131868133,140.51868131868133,3.290842490842503,3.290842490842503,-87.4713064713064,-87.4713064713064,-314218158.8385229,-314218158.8385229,3.6032639949791774,3.6032639949791774,37230059.8570332,37230059.8570332,934675714.3425204,934675714.3425204
7.26,147.17655677655674,147.17655677655674,6.265934065934078,6.265934065934078,-94.86324786324782,-94.86324786324782,-331681927.96014273,-331681927.96014273,3.6051389665220688,3.6051389665220688,37229337.92788585,37229337.92788585,934827710.2896942,934827710.2896942
7.27,155.05347985347984,155.05347985347984,8.185347985347999,8.185347985347999,-62.338705738705684,-62.338705738705684,-349000790.9042986,-349000790.9042986,3.6069575461597307,3.6069575461597307,37228613.393100314,37228613.393100314,934970545.179468,934970545.179468
7.28,156.17875457875456,156.17875457875456,6.4578754578754705,6.4578754578754705,-63.81709401709396,-63.81709401709396,-366165416.8161827,-366165416.8161827,3.608719343235287,3.608719343235287,37227886.638132885,37227886.638132885,935104222.1306208,935104222.1306208
7.29,156.27252747252749,156.27252747252749,7.129670329670342,7.129670329670342,-76.13699633699628,-76.13699633699628,-383166562.5787981,-383166562.5787981,3.6104240061914563,3.6104240061914563,37227158.05218576,37227158.05218576,935228749.496628,935228749.496628
7.3,156.55384615384617,156.55384615384617,4.922344322344335,4.922344322344335,-79.58656898656892,-79.58656898656892,-399995077.81011987,-399995077.81011987,3.612071222469853,3.612071222469853,37226428.027963385,37226428.027963385,935344140.8208321,935344140.8208321
7.31,156.27252747252749,156.27252747252749,3.962637362637375,3.962637362637375,-77.12258852258846,-77.12258852258846,-416641909.80531794,-416641909.80531794,3.613660718381777,3.613660718381777,37225696.96142504,37225696.96142504,935450414.788721,935450414.788721
7.32,156.46007326007327,156.46007326007327,2.7150183150183276,2.7150183150183276,-65.29548229548224,-65.29548229548224,-433098108.4213151,-433098108.4213151,3.615192258950812,3.615192258950812,37224965.25153314,37224965.25153314,935547595.1773615,935547595.1773615
7.33,156.17875457875456,156.17875457875456,7.129670329670342,7.129670329670342,-55.93235653235648,-55.93235653235648,-449354830.9010029,-449354830.9010029,3.616665647727568,3.616665647727568,37224233.29999787,37224233.29999787,935635710.8020434,935635710.8020434
7.34,156.36630036630038,156.36630036630038,0.699633699633712,0.699633699633712,-59.381929181929124,-59.381929181929124,-465403346.6344623,-465403346.6344623,3.6180807265769652,3.6180807265769652,37223501.51101845,37223501.51101845,935714795.4602014,935714795.4602014
7.35,156.55384615384617,156.55384615384617,1.9472527472527599,1.9472527472527599,-71.20903540903537,-71.20903540903537,-481235041.854582,-481235041.854582,3.6194373754383786,3.6194373754383786,37222770.291020624,37222770.291020624,935784887.8726726,935784887.8726726
7.36,155.99120879120875,155.99120879120875,2.8109890109890237,2.8109890109890237,-51.98998778998774,-51.98998778998774,-496841424.2645005,-496841424.2645005,3.6207355120591176,3.6207355120591176,37222040.048391156,37222040.048391156,935846031.6223538,935846031.6223538
7.37,155.3347985347985,155.3347985347985,8.761172161172174,8.761172161172174,-49.03321123321118,-49.03321123321118,-512214127.5943426,-512214127.5943426,3.6219750917016147,3.6219750917016147,37221311.19320934,37221311.19320934,935898275.0903171,935898275.0903171
7.38,154.58461538461538,154.58461538461538,9.624908424908439,9.624908424908439,-44.105250305250244,-44.105250305250244,-527344916.0847624,-527344916.0847624,3.6231561068247897,3.6231561068247897,37220584.13697533,37220584.13697533,935941671.389456,935941671.389456
7.39,151.11501831501832,151.11501831501832,15.958974358974372,15.958974358974372,-42.13406593406589,-42.13406593406589,-542225688.8948448,-542225688.8948448,3.62427858674004,3.62427858674004,37219859.29233634,37219859.29233634,935976278.2957255,935976278.2957255
7.4,147.64542124542123,147.64542124542123,10.200732600732612,10.200732600732612,-45.58363858363853,-45.58363858363853,-556848484.4319677,-556848484.4319677,3.625342597242356,3.625342597242356,37219137.07281006,37219137.07281006,936002158.1770413,936002158.1770413
7.41,145.58241758241758,145.58241758241758,6.4578754578754705,6.4578754578754705,-24.886202686202637,-24.886202686202637,-571205484.6012666,-571205484.6012666,3.6263482402170273,3.6263482402170273,37218417.89250578,37218417.89250578,936019377.9199115,936019377.9199115
7.42,142.4879120879121,142.4879120879121,11.736263736263748,11.736263736263748,-17.987057387057334,-17.987057387057334,-585289018.9723972,-585289018.9723972,3.6272956532224976,3.6272956532224976,37217702.16584369,37217702.16584369,936028008.8538662,936028008.8538662
7.43,139.1120879120879,139.1120879120879,19.317948717948727,19.317948717948727,6.159951159951213,6.159951159951213,-599091568.8613353,-599091568.8613353,3.6281850090498353,3.6281850090498353,37216990.30727242,37216990.30727242,936028126.6737565,936028126.6737565
7.44,137.23663003663,137.23663003663,21.62124542124543,21.62124542124543,7.63833943833949,7.63833943833949,-612605771.3250033,-612605771.3250033,3.629016515259467,3.629016515259467,37216282.73098456,37216282.73098456,936019811.3599949,936019811.3599949
7.45,131.32893772893772,131.32893772893772,26.611721611721627,26.611721611721627,9.11672771672777,9.11672771672777,-625824423.0665663,-625824423.0665663,3.6297904136956207,3.6297904136956207,37215579.850631304,37215579.850631304,936003147.0968117,936003147.0968117
7.46,136.58021978021975,136.58021978021975,16.43882783882785,16.43882783882785,21.929426129426183,21.929426129426183,-638740484.2492945,-638740484.2492945,3.630506979979153,3.630506979979153,37214882.07903538,37214882.07903538,935978222.1885917,935978222.1885917
